date,hod,mcount
2013-01-28 20:09:28,20,1
2013-01-28 20:07:28,20,1
2013-01-27 22:37:05,22,1
2013-01-24 19:32:54,19,1
2012-12-29 23:35:48,23,1
2012-12-26 11:14:51,11,1
2012-12-18 21:56:51,21,1
2012-11-28 22:02:00,22,1
2012-11-28 20:59:38,20,1
2012-11-27 19:18:12,19,1
2012-11-12 21:08:11,21,1
2012-11-09 19:07:28,19,1
2012-11-09 18:30:04,18,1
2012-10-15 20:35:25,20,1
2012-10-15 20:33:36,20,1
2012-10-15 20:16:53,20,1
2012-10-11 21:04:45,21,1
2012-10-01 18:51:13,18,1
2012-10-01 18:49:53,18,1
2012-10-01 18:49:05,18,1
2012-09-29 22:32:14,22,1
2012-09-27 05:09:32,5,1
2012-09-26 20:20:08,20,1
2012-09-26 16:10:24,16,1
2012-09-26 15:36:16,15,1
2012-09-24 19:07:37,19,1
2012-09-23 15:29:25,15,1
2012-09-23 15:28:12,15,1
2012-09-23 01:27:07,1,1
2012-09-22 09:18:39,9,1
2012-09-21 07:04:19,7,1
2012-09-18 19:08:00,19,1
2012-09-09 16:33:16,16,1
2012-09-08 18:24:13,18,1
2012-08-31 19:17:54,19,1
2012-08-26 20:45:51,20,1
2012-08-25 18:37:23,18,1
2012-08-24 13:52:27,13,1
2012-08-24 11:13:30,11,1
2012-08-23 16:19:18,16,1
2012-08-23 16:16:57,16,1
2012-08-22 19:03:26,19,1
2012-08-22 13:53:36,13,1
2012-08-02 18:09:27,18,1
2012-07-31 21:55:55,21,1
2012-07-31 16:50:44,16,1
2012-06-20 18:51:40,18,1
2012-06-05 19:18:39,19,1
2012-04-16 20:12:58,20,1
2012-04-16 08:45:11,8,1
2012-04-12 19:51:20,19,1
2012-04-11 17:01:31,17,1
2012-02-09 19:47:17,19,1
2012-01-21 18:47:01,18,1
2012-01-15 19:22:27,19,1
2012-01-15 17:17:54,17,1
2012-01-08 17:18:48,17,1
2011-11-29 21:05:53,21,1
2011-11-29 19:37:03,19,1
2011-11-28 20:43:55,20,1
2011-11-19 13:30:10,13,1
2011-11-18 20:28:48,20,1
2011-11-04 19:19:29,19,1
2011-11-03 20:28:29,20,1
